"naaccr_version","item","name","start_col","end_col","alignment","padding_char"
16,1782,"Surv-Date Active Followup",2292,2299,"left"," "
16,1783,"Surv-Flag Active Followup",2300,2300,"left"," "
16,1784,"Surv-Mos Active Followup",2301,2304,"left"," "
16,1785,"Surv-Date Presumed Alive",2305,2312,"left"," "
16,1786,"Surv-Flag Presumed Alive",2313,2313,"left"," "
16,1787,"Surv-Mos Presumed Alive",2314,2317,"left"," "
16,1788,"Surv-Date DX Recode",2318,2325,"left"," "
16,1790,"Follow-Up Source",2129,2129,"left"," "
16,1791,"Follow-up Source Central",2278,2279,"left"," "
16,1800,"Next Follow-Up Source",2130,2130,"left"," "
16,1810,"Addr Current--City",2131,2180,"left"," "
16,1820,"Addr Current--State",2181,2182,"left"," "
16,1830,"Addr Current--Postal Code",2183,2191,"left"," "
16,1832,"Addr Current--Country",439,441,"left"," "
16,1835,"Reserved 10",4085,4284,"left"," "
16,1840,"County--Current",2192,2194,"right","0"
16,1842,"Follow-Up Contact--City",2208,2257,"left"," "
16,1844,"Follow-Up Contact--State",2258,2259,"left"," "
16,1846,"Follow-Up Contact--Postal",2260,2268,"left"," "
16,1847,"FollowUp Contact--Country",447,449,"left"," "
16,1850,"Unusual Follow-Up Method",2290,2291,"left"," "
16,1860,"Recurrence Date--1st",2196,2203,"left"," "
16,1861,"Recurrence Date--1st Flag",2204,2205,"left"," "
16,1880,"Recurrence Type--1st",2206,2207,"right","0"
16,1900,"Reserved 11",4345,4394,"left"," "
16,1910,"Cause of Death",2269,2272,"left"," "
16,1920,"ICD Revision Number",2273,2273,"left"," "
16,1930,"Autopsy",2274,2274,"left"," "
16,1940,"Place of Death",2275,2277,"right","0"
16,1942,"Place of Death--State",450,451,"left"," "
16,1944,"Place of Death--Country",452,454,"left"," "
16,1960,"Site (73-91) ICD-O-1",1909,1912,"left"," "
16,1970,"Morph (73-91) ICD-O-1",1913,1918,"left"," "
16,1971,"Histology (73-91) ICD-O-1",1913,1916,"left"," "
16,1972,"Behavior (73-91) ICD-O-1",1917,1917,"left"," "
16,1973,"Grade (73-91) ICD-O-1",1918,1918,"left"," "
16,1980,"ICD-O-2 Conversion Flag",1919,1919,"left"," "
16,1981,"Over-ride SS/NodesPos",1888,1888,"left"," "
16,1982,"Over-ride SS/TNM-N",1889,1889,"left"," "
16,1983,"Over-ride SS/TNM-M",1890,1890,"left"," "
16,1985,"Over-ride Acsn/Class/Seq",1891,1891,"left"," "
16,1986,"Over-ride HospSeq/DxConf",1892,1892,"left"," "
16,1987,"Over-ride CoC-Site/Type",1893,1893,"left"," "
16,1988,"Over-ride HospSeq/Site",1894,1894,"left"," "
16,1989,"Over-ride Site/TNM-StgGrp",1895,1895,"left"," "
16,1990,"Over-ride Age/Site/Morph",1896,1896,"left"," "
16,2000,"Over-ride SeqNo/DxConf",1897,1897,"left"," "
16,2010,"Over-ride Site/Lat/SeqNo",1898,1898,"left"," "
16,2020,"Over-ride Surg/DxConf",1899,1899,"left"," "
16,2030,"Over-ride Site/Type",1900,1900,"left"," "
16,2040,"Over-ride Histology",1901,1901,"left"," "
16,2050,"Over-ride Report Source",1902,1902,"left"," "
16,2060,"Over-ride Ill-define Site",1903,1903,"left"," "
16,2070,"Over-ride Leuk,  Lymphoma",1904,1904,"left"," "
16,2071,"Over-ride Site/Behavior",1905,1905,"left"," "
16,2072,"Over-ride Site/EOD/DX Dt",1906,1906,"left"," "
16,2073,"Over-ride Site/Lat/EOD",1907,1907,"left"," "
16,2074,"Over-ride Site/Lat/Morph",1908,1908,"left"," "
16,2080,"Reserved 13",5065,5564,"left"," "
16,2081,"CRC CHECKSUM",1920,1929,"left"," "
16,2085,"Date Case Initiated",1951,1958,"left"," "
16,2090,"Date Case Completed",1959,1966,"left"," "
16,2092,"Date Case Completed--CoC",1967,1974,"left"," "
16,2100,"Date Case Last Changed",1975,1982,"left"," "
16,2110,"Date Case Report Exported",1983,1990,"left"," "
16,2111,"Date Case Report Received",1991,1998,"left"," "
16,2112,"Date Case Report Loaded",1999,2006,"left"," "
16,2113,"Date Tumor Record Availbl",2007,2014,"left"," "
16,2116,"ICD-O-3 Conversion Flag",2015,2015,"left"," "
16,2120,"SEER Coding Sys--Current",1930,1930,"left"," "
16,2130,"SEER Coding Sys--Original",1931,1931,"left"," "
16,2140,"CoC Coding Sys--Current",1932,1933,"right","0"
16,2150,"CoC Coding Sys--Original",1934,1935,"right","0"
16,2161,"Reserved 18",1595,1595,"left"," "
16,2162,"Reserved 19",957,957,"left"," "
16,2163,"Reserved 20",975,975,"left"," "
16,2170,"Vendor Name",1936,1945,"left"," "
16,2180,"SEER Type of Follow-Up",1946,1946,"left"," "
16,2190,"SEER Record Number",1947,1948,"right","0"
16,2200,"Diagnostic Proc 73-87",1949,1950,"left"," "
16,2210,"Reserved 14",20825,22824,"left"," "
16,2220,"State/Requestor Items",2340,3339,"left"," "
16,2230,"Name--Last",3340,3379,"left"," "
16,2240,"Name--First",3380,3419,"left"," "
16,2250,"Name--Middle",3420,3459,"left"," "
16,2260,"Name--Prefix",3460,3462,"left"," "
16,2270,"Name--Suffix",3463,3465,"left"," "
16,2280,"Name--Alias",3466,3505,"left"," "
16,2290,"Name--Spouse/Parent",3546,3605,"left"," "
16,2300,"Medical Record Number",3606,3616,"right"," "
16,2310,"Military Record No Suffix",3617,3618,"right","0"
16,2320,"Social Security Number",3619,3627,"left"," "
16,2330,"Addr at DX--No & Street",3628,3687,"left"," "
16,2335,"Addr at DX--Supplementl",3688,3747,"left"," "
16,2350,"Addr Current--No & Street",3748,3807,"left"," "
16,2352,"Latitude",4064,4073,"right"," "
16,2354,"Longitude",4074,4084,"right"," "
16,2355,"Addr Current--Supplementl",3808,3867,"left"," "
16,2360,"Telephone",3868,3877,"left"," "
16,2380,"DC State File Number",3878,3883,"left"," "
16,2390,"Name--Maiden",3506,3545,"left"," "
16,2392,"Follow-Up Contact--No&St",3944,4003,"left"," "
16,2393,"Follow-Up Contact--Suppl",4004,4063,"left"," "
16,2394,"Follow-Up Contact--Name",3884,3943,"left"," "
16,2400,"Reserved 15",780,780,"left"," "
16,2410,"Institution Referred From",4315,4324,"right","0"
16,2415,"NPI--Inst Referred From",4305,4314,"left"," "
16,2420,"Institution Referred To",4335,4344,"right","0"
16,2425,"NPI--Inst Referred To",4325,4334,"left"," "
16,2440,"Following Registry",4295,4304,"right","0"
16,2445,"NPI--Following Registry",4285,4294,"left"," "
16,2450,"Reserved 16",788,788,"left"," "
16,2460,"Physician--Managing",4405,4412,"left"," "
16,2465,"NPI--Physician--Managing",4395,4404,"left"," "
16,2470,"Physician--Follow-Up",4423,4430,"left"," "
16,2475,"NPI--Physician--Follow-Up",4413,4422,"left"," "
16,2480,"Physician--Primary Surg",4441,4448,"left"," "
16,2485,"NPI--Physician--Primary Surg",4431,4440,"left"," "
16,2490,"Physician 3",4459,4466,"left"," "
16,2495,"NPI--Physician 3",4449,4458,"left"," "
16,2500,"Physician 4",4477,4484,"left"," "
16,2505,"NPI--Physician 4",4467,4476,"left"," "
16,2510,"Reserved 12",4485,4534,"left"," "
16,2520,"Text--DX Proc--PE",5565,6564,"left"," "
16,2530,"Text--DX Proc--X-ray/Scan",6565,7564,"left"," "
16,2540,"Text--DX Proc--Scopes",7565,8564,"left"," "
16,2550,"Text--DX Proc--Lab Tests",8565,9564,"left"," "
16,2560,"Text--DX Proc--Op",9565,10564,"left"," "
16,2570,"Text--DX Proc--Path",10565,11564,"left"," "
16,2580,"Text--Primary Site Title",11565,11664,"left"," "
16,2590,"Text--Histology Title",11665,11764,"left"," "
16,2600,"Text--Staging",11765,12764,"left"," "
16,2610,"RX Text--Surgery",12765,13764,"left"," "
16,2620,"RX Text--Radiation (Beam)",13765,14764,"left"," "
16,2630,"RX Text--Radiation Other",14765,15764,"left"," "
16,2640,"RX Text--Chemo",15765,16764,"left"," "
16,2650,"RX Text--Hormone",16765,17764,"left"," "
16,2660,"RX Text--BRM",17765,18764,"left"," "
16,2670,"RX Text--Other",18765,19764,"left"," "
16,2680,"Text--Remarks",19765,20764,"left"," "
16,2690,"Text--Place of Diagnosis",20765,20824,"left"," "
16,2700,"Reserved 17",2195,2195,"left"," "
16,2730,"CS PreRx Tumor Size",1078,1080,"left"," "
16,2735,"CS PreRx Extension",1081,1083,"left"," "
16,2740,"CS PreRx Tum Sz/Ext Eval",1084,1084,"left"," "
16,2750,"CS PreRx Lymph Nodes",1085,1087,"left"," "
16,2755,"CS PreRx Reg Nodes Eval",1088,1088,"left"," "
16,2760,"CS PreRx Mets at DX",1089,1090,"left"," "
16,2765,"CS PreRx Mets Eval",1091,1091,"left"," "
16,2770,"CS PostRx Tumor Size",1092,1094,"left"," "
16,2775,"CS PostRx Extension",1095,1097,"left"," "
16,2780,"CS PostRx Lymph Nodes",1098,1100,"left"," "
16,2785,"CS PostRx Mets at DX",1101,1102,"left"," "
16,2800,"CS Tumor Size",985,987,"right","0"
16,2810,"CS Extension",988,990,"right","0"
16,2820,"CS Tumor Size/Ext Eval",991,991,"left"," "
16,2830,"CS Lymph Nodes",992,994,"right","0"
16,2840,"CS Lymph Nodes Eval",995,995,"left"," "
16,2850,"CS Mets at DX",996,997,"right","0"
16,2851,"CS Mets at Dx-Bone",999,999,"left"," "
16,2852,"CS Mets at Dx-Brain",1000,1000,"left"," "
16,2853,"CS Mets at Dx-Liver",1001,1001,"left"," "
16,2854,"CS Mets at Dx-Lung",1002,1002,"left"," "
16,2860,"CS Mets Eval",998,998,"left"," "
16,2861,"CS Site-Specific Factor 7",1021,1023,"right","0"
16,2862,"CS Site-Specific Factor 8",1024,1026,"right","0"
16,2863,"CS Site-Specific Factor 9",1027,1029,"right","0"
16,2864,"CS Site-Specific Factor10",1030,1032,"right","0"
16,2865,"CS Site-Specific Factor11",1033,1035,"right","0"
16,2866,"CS Site-Specific Factor12",1036,1038,"right","0"
16,2867,"CS Site-Specific Factor13",1039,1041,"right","0"
16,2868,"CS Site-Specific Factor14",1042,1044,"right","0"
16,2869,"CS Site-Specific Factor15",1045,1047,"right","0"
16,2870,"CS Site-Specific Factor16",1048,1050,"right","0"
16,2871,"CS Site-Specific Factor17",1051,1053,"right","0"
16,2872,"CS Site-Specific Factor18",1054,1056,"right","0"
16,2873,"CS Site-Specific Factor19",1057,1059,"right","0"
16,2874,"CS Site-Specific Factor20",1060,1062,"right","0"
16,2875,"CS Site-Specific Factor21",1063,1065,"right","0"
16,2876,"CS Site-Specific Factor22",1066,1068,"right","0"
16,2877,"CS Site-Specific Factor23",1069,1071,"right","0"
16,2878,"CS Site-Specific Factor24",1072,1074,"right","0"
16,2879,"CS Site-Specific Factor25",1075,1077,"right","0"
16,2880,"CS Site-Specific Factor 1",1003,1005,"right","0"
16,2890,"CS Site-Specific Factor 2",1006,1008,"right","0"
16,2900,"CS Site-Specific Factor 3",1009,1011,"right","0"
16,2910,"CS Site-Specific Factor 4",1012,1014,"right","0"
16,2920,"CS Site-Specific Factor 5",1015,1017,"right","0"
16,2930,"CS Site-Specific Factor 6",1018,1020,"right","0"
16,2935,"CS Version Input Original",1167,1172,"left"," "
16,2936,"CS Version Derived",1173,1178,"left"," "
16,2937,"CS Version Input Current",1161,1166,"left"," "
16,2940,"Derived AJCC-6 T",1103,1104,"left"," "
16,2950,"Derived AJCC-6 T Descript",1105,1105,"left"," "
16,2960,"Derived AJCC-6 N",1106,1107,"left"," "
16,2970,"Derived AJCC-6 N Descript",1108,1108,"left"," "
16,2980,"Derived AJCC-6 M",1109,1110,"left"," "
16,2990,"Derived AJCC-6 M Descript",1111,1111,"left"," "
16,3000,"Derived AJCC-6 Stage Grp",1112,1113,"left"," "
16,3010,"Derived SS1977",1155,1155,"left"," "
16,3020,"Derived SS2000",1156,1156,"left"," "
16,3030,"Derived AJCC--Flag",1158,1158,"left"," "
16,3040,"Derived SS1977--Flag",1159,1159,"left"," "
16,3050,"Derived SS2000--Flag",1160,1160,"left"," "
16,3100,"Archive FIN",721,730,"right","0"
16,3105,"NPI--Archive FIN",711,720,"left"," "
16,3110,"Comorbid/Complication 1",1186,1190,"left","0"
16,3120,"Comorbid/Complication 2",1191,1195,"left","0"
16,3130,"Comorbid/Complication 3",1196,1200,"left","0"
16,3140,"Comorbid/Complication 4",1201,1205,"left","0"
16,3150,"Comorbid/Complication 5",1206,1210,"left","0"
16,3160,"Comorbid/Complication 6",1211,1215,"left","0"
16,3161,"Comorbid/Complication 7",1216,1220,"left","0"
16,3162,"Comorbid/Complication 8",1221,1225,"left","0"
16,3163,"Comorbid/Complication 9",1226,1230,"left","0"
16,3164,"Comorbid/Complication 10",1231,1235,"left","0"
16,3165,"ICD Revision Comorbid",1185,1185,"left"," "
16,3170,"RX Date Most Defin Surg",1466,1473,"left"," "
16,3171,"RX Date Most Defin Surg Flag",1474,1475,"left"," "
16,3180,"RX Date Surgical Disch",1476,1483,"left"," "
16,3181,"RX Date Surgical Disch Flag",1484,1485,"left"," "
16,3190,"Readm Same Hosp 30 Days",1619,1619,"left"," "
16,3200,"Rad--Boost RX Modality",1609,1610,"right","0"
16,3210,"Rad--Boost Dose cGy",1611,1615,"right","0"
16,3220,"RX Date Radiation Ended",1496,1503,"left"," "
16,3221,"RX Date Radiation Ended Flag",1504,1505,"left"," "
16,3230,"RX Date Systemic",1506,1513,"left"," "
16,3231,"RX Date Systemic Flag",1514,1515,"left"," "
16,3250,"RX Summ--Transplnt/Endocr",1583,1584,"right","0"
16,3270,"RX Summ--Palliative Proc",1579,1579,"left"," "
16,3280,"RX Hosp--Palliative Proc",799,799,"left"," "
16,3300,"RuralUrban Continuum 1993",424,425,"right","0"
16,3310,"RuralUrban Continuum 2003",426,427,"right","0"
16,3312,"RuralUrban Continuum 2013",476,477,"right","0"
16,3400,"Derived AJCC-7 T",1114,1116,"left"," "
16,3402,"Derived AJCC-7 T Descript",1117,1117,"left"," "
16,3410,"Derived AJCC-7 N",1118,1120,"left"," "
16,3412,"Derived AJCC-7 N Descript",1121,1121,"left"," "
16,3420,"Derived AJCC-7 M",1122,1124,"left"," "
16,3422,"Derived AJCC-7 M Descript",1125,1125,"left"," "
16,3430,"Derived AJCC-7 Stage Grp",1126,1128,"left"," "
16,3440,"Derived PreRx-7 T",1129,1131,"left"," "
16,3442,"Derived PreRx-7 T Descrip",1132,1132,"left"," "
16,3450,"Derived PreRx-7 N",1133,1135,"left"," "
16,3452,"Derived PreRx-7 N Descrip",1136,1136,"left"," "
16,3460,"Derived PreRx-7 M",1137,1139,"left"," "
16,3462,"Derived PreRx-7 M Descrip",1140,1140,"left"," "
16,3470,"Derived PreRx-7 Stage Grp",1141,1143,"left"," "
16,3480,"Derived PostRx-7 T",1144,1146,"left"," "
16,3482,"Derived PostRx-7 N",1147,1149,"left"," "
16,3490,"Derived PostRx-7 M",1150,1151,"left"," "
16,3492,"Derived PostRx-7 Stge Grp",1152,1154,"left"," "
16,3600,"Derived Neoadjuv Rx Flag",1157,1157,"left"," "
16,3605,"Derived SEER Path Stg Grp",853,857,"left"," "
16,3610,"Derived SEER Clin Stg Grp",858,862,"left"," "
16,3614,"Derived SEER Cmb Stg Grp",863,867,"left"," "
16,3616,"Derived SEER Combined T",868,872,"left"," "
16,3618,"Derived SEER Combined N",873,877,"left"," "
16,3620,"Derived SEER Combined M",878,882,"left"," "
16,3622,"Derived SEER Cmb T Src",883,883,"left"," "
16,3624,"Derived SEER Cmb N Src",884,884,"left"," "
16,3626,"Derived SEER Cmb M Src",885,885,"left"," "
16,3650,"NPCR Derived Clin Stg Grp",896,899,"left"," "
16,3655,"NPCR Derived Path Stg Grp",900,903,"left"," "
16,3700,"SEER Site-Specific Fact 1",1179,1179,"left"," "
16,3702,"SEER Site-Specific Fact 2",1180,1180,"left"," "
16,3704,"SEER Site-Specific Fact 3",1181,1181,"left"," "
16,3706,"SEER Site-Specific Fact 4",1182,1182,"left"," "
16,3708,"SEER Site-Specific Fact 5",1183,1183,"left"," "
16,3710,"SEER Site-Specific Fact 6",1184,1184,"left"," "
16,3720,"NPCR Specific Field",1306,1380,"left"," "
16,3750,"Over-ride CS 1",2016,2016,"left"," "
16,3751,"Over-ride CS 2",2017,2017,"left"," "
16,3752,"Over-ride CS 3",2018,2018,"left"," "
16,3753,"Over-ride CS 4",2019,2019,"left"," "
16,3754,"Over-ride CS 5",2020,2020,"left"," "
16,3755,"Over-ride CS 6",2021,2021,"left"," "
16,3756,"Over-ride CS 7",2022,2022,"left"," "
16,3757,"Over-ride CS 8",2023,2023,"left"," "
16,3758,"Over-ride CS 9",2024,2024,"left"," "
16,3759,"Over-ride CS 10",2025,2025,"left"," "
16,3760,"Over-ride CS 11",2026,2026,"left"," "
16,3761,"Over-ride CS 12",2027,2027,"left"," "
16,3762,"Over-ride CS 13",2028,2028,"left"," "
16,3763,"Over-ride CS 14",2029,2029,"left"," "
16,3764,"Over-ride CS 15",2030,2030,"left"," "
16,3765,"Over-ride CS 16",2031,2031,"left"," "
16,3766,"Over-ride CS 17",2032,2032,"left"," "
16,3767,"Over-ride CS 18",2033,2033,"left"," "
16,3768,"Over-ride CS 19",2034,2034,"left"," "
16,3769,"Over-ride CS 20",2035,2035,"left"," "
16,3780,"Secondary Diagnosis 1",1236,1242,"left"," "
16,3782,"Secondary Diagnosis 2",1243,1249,"left"," "
16,3784,"Secondary Diagnosis 3",1250,1256,"left"," "
16,3786,"Secondary Diagnosis 4",1257,1263,"left"," "
16,3788,"Secondary Diagnosis 5",1264,1270,"left"," "
16,3790,"Secondary Diagnosis 6",1271,1277,"left"," "
16,3792,"Secondary Diagnosis 7",1278,1284,"left"," "
16,3794,"Secondary Diagnosis 8",1285,1291,"left"," "
16,3796,"Secondary Diagnosis 9",1292,1298,"left"," "
16,3798,"Secondary Diagnosis 10",1299,1305,"left"," "
16,7010,"Path Reporting Fac ID 1",4535,4559,"left"," "
16,7011,"Path Reporting Fac ID 2",4641,4665,"left"," "
16,7012,"Path Reporting Fac ID 3",4747,4771,"left"," "
16,7013,"Path Reporting Fac ID 4",4853,4877,"left"," "
16,7014,"Path Reporting Fac ID 5",4959,4983,"left"," "
16,7090,"Path Report Number 1",4560,4579,"left"," "
16,7091,"Path Report Number 2",4666,4685,"left"," "
16,7092,"Path Report Number 3",4772,4791,"left"," "
16,7093,"Path Report Number 4",4878,4897,"left"," "
16,7094,"Path Report Number 5",4984,5003,"left"," "
16,7100,"Path Order Phys Lic No 1",4621,4640,"left"," "
16,7101,"Path Order Phys Lic No 2",4727,4746,"left"," "
16,7102,"Path Order Phys Lic No 3",4833,4852,"left"," "
16,7103,"Path Order Phys Lic No 4",4939,4958,"left"," "
16,7104,"Path Order Phys Lic No 5",5045,5064,"left"," "
16,7190,"Path Ordering Fac No 1",4596,4620,"left"," "
16,7191,"Path Ordering Fac No 2",4702,4726,"left"," "
16,7192,"Path Ordering Fac No 3",4808,4832,"left"," "
16,7193,"Path Ordering Fac No 4",4914,4938,"left"," "
16,7194,"Path Ordering Fac No 5",5020,5044,"left"," "
16,7320,"Path Date Spec Collect 1",4580,4593,"left"," "
16,7321,"Path Date Spec Collect 2",4686,4699,"left"," "
16,7322,"Path Date Spec Collect 3",4792,4805,"left"," "
16,7323,"Path Date Spec Collect 4",4898,4911,"left"," "
16,7324,"Path Date Spec Collect 5",5004,5017,"left"," "
16,7480,"Path Report Type 1",4594,4595,"right","0"
16,7481,"Path Report Type 2",4700,4701,"right","0"
16,7482,"Path Report Type 3",4806,4807,"right","0"
16,7483,"Path Report Type 4",4912,4913,"right","0"
16,7484,"Path Report Type 5",5018,5019,"right","0"
